FACILITY_NAME,STREET_ADDRESS,CITY,COUNTY,ST,ZIP,LATITUDE,LONGITUDE,CHEMICAL
TOYOTA MOTOR MANUFACTURING MISSISSIPPI INC,1200 MAGNOLIA WAY,BLUE SPRINGS,UNION,MS,38828,34.376944,-88.895,XYLENE (MIXED ISOMERS)
R D MORROW SR GENERATING PLANT,304 OLD OKAHOLA SCHOOLHOUSE RD,PURVIS,LAMAR,MS,39475,31.213622,-89.397517,HYDROGEN FLUORIDE
CHOCTAW GENERATION LP LLLP,2391 PENSACOLA RD,ACKERMAN,CHOCTAW,MS,39735,33.383056,-89.208914,CHROMIUM COMPOUNDS(EXCEPT CHROMITE ORE MINED IN THE TRANSVAAL REGION)
CHOCTAW GENERATION LP LLLP,2391 PENSACOLA RD,ACKERMAN,CHOCTAW,MS,39735,33.383056,-89.208914,BARIUM COMPOUNDS
ATLAS ROOFING CORP,2322 VALLEY RD,MERIDIAN,LAUDERDALE,MS,39307,32.340583,-88.727139,COPPER COMPOUNDS
TOYOTA MOTOR MANUFACTURING MISSISSIPPI INC,1200 MAGNOLIA WAY,BLUE SPRINGS,UNION,MS,38828,34.376944,-88.895,ZINC COMPOUNDS
TOYOTA MOTOR MANUFACTURING MISSISSIPPI INC,1200 MAGNOLIA WAY,BLUE SPRINGS,UNION,MS,38828,34.376944,-88.895,SODIUM NITRITE
KLOECKNER METALS CORP,720 N CHURCH AVE,LOUISVILLE,WINSTON,MS,39339,33.143083,-89.073694,MANGANESE
GUARDIAN FIBERGLASS INC,7046 STATE LINE RD,MINERAL WELLS,DESOTO,MS,38654,34.992167,-89.863333,AMMONIA
CIVES STEEL CO,219 TERMINAL RD,ROSEDALE,BOLIVAR,MS,38769,33.828389,-91.022306,MANGANESE
CIVES STEEL CO,219 TERMINAL RD,ROSEDALE,BOLIVAR,MS,38769,33.828389,-91.022306,CHROMIUM
TOYOTA MOTOR MANUFACTURING MISSISSIPPI INC,1200 MAGNOLIA WAY,BLUE SPRINGS,UNION,MS,38828,34.376944,-88.895,ETHYLBENZENE
SCOTT PETROLEUM CORP,412 MISSISSIPPI HWY 7,GREENWOOD,LEFLORE,MS,38930,33.521564,-90.151805,BENZENE
SCOTT PETROLEUM CORP,412 MISSISSIPPI HWY 7,GREENWOOD,LEFLORE,MS,38930,33.521564,-90.151805,XYLENE (MIXED ISOMERS)
SCOTT PETROLEUM CORP,412 MISSISSIPPI HWY 7,GREENWOOD,LEFLORE,MS,38930,33.521564,-90.151805,TOLUENE
SCOTT PETROLEUM CORP,412 MISSISSIPPI HWY 7,GREENWOOD,LEFLORE,MS,38930,33.521564,-90.151805,METHYL TERT-BUTYL ETHER
SCOTT PETROLEUM CORP,412 MISSISSIPPI HWY 7,GREENWOOD,LEFLORE,MS,38930,33.521564,-90.151805,NAPHTHALENE
ROLLS-ROYCE NAVAL MARINE INC,3719 INDUSTRIAL RD,PASCAGOULA,JACKSON,MS,39581,30.37557,-88.50077,NICKEL
BORGWARNER EMISSION SYSTEMS INC,600 HWY 32 E,WATER VALLEY,YALOBUSHA,MS,38965,34.130694,-89.638667,CHROMIUM
BORGWARNER EMISSION SYSTEMS INC,600 HWY 32 E,WATER VALLEY,YALOBUSHA,MS,38965,34.130694,-89.638667,NICKEL
CHOCTAW GENERATION LP LLLP,2391 PENSACOLA RD,ACKERMAN,CHOCTAW,MS,39735,33.383056,-89.208914,NICKEL COMPOUNDS
SANDERSON FARMS INC,4039 RIVER RIDGE RD,SUMMIT,PIKE,MS,39666,31.275,-90.374722,HYDROGEN SULFIDE
TOYOTA MOTOR MANUFACTURING MISSISSIPPI INC,1200 MAGNOLIA WAY,BLUE SPRINGS,UNION,MS,38828,34.376944,-88.895,METHANOL
TOYOTA MOTOR MANUFACTURING MISSISSIPPI INC,1200 MAGNOLIA WAY,BLUE SPRINGS,UNION,MS,38828,34.376944,-88.895,MANGANESE COMPOUNDS
SCOTT PETROLEUM CORP,412 MISSISSIPPI HWY 7,GREENWOOD,LEFLORE,MS,38930,33.521564,-90.151805,N-HEXANE
COOPER LIGHTING LLC,5035 HWY 61 S,VICKSBURG,WARREN,MS,39180,32.248536,-90.922186,DIISOCYANATES
BUILDERS MARBLE INC,121 RILEY DR,JACKSON,HINDS,MS,39209,32.35581,-90.25771,STYRENE
GREAT SOUTHERN WOOD PRESERVING INC,111 BOYCE ST,BROOKHAVEN,LINCOLN,MS,39601,31.597776,-90.43349,COPPER COMPOUNDS
WEBLAIN & SONS INC BAILEY ASPHALT PLANT,2050 BAILEY RD,GEORGETOWN,COPIAH,MS,39078,31.749932,-90.192178,POLYCYCLIC AROMATIC COMPOUNDS
TOYOTA MOTOR MANUFACTURING MISSISSIPPI INC,1200 MAGNOLIA WAY,BLUE SPRINGS,UNION,MS,38828,34.376944,-88.895,BENZENE
TOYOTA MOTOR MANUFACTURING MISSISSIPPI INC,1200 MAGNOLIA WAY,BLUE SPRINGS,UNION,MS,38828,34.376944,-88.895,TOLUENE
TOYOTA MOTOR MANUFACTURING MISSISSIPPI INC,1200 MAGNOLIA WAY,BLUE SPRINGS,UNION,MS,38828,34.376944,-88.895,"1,2,4-TRIMETHYLBENZENE"
PECO FOODS INC,4806 PONDEROSA RD,LAKE,NEWTON,MS,39092,32.336393,-89.30533,ZINC COMPOUNDS
PECO FOODS INC,4806 PONDEROSA RD,LAKE,NEWTON,MS,39092,32.336393,-89.30533,MANGANESE COMPOUNDS
CONFISH INC,S CITY LIMITS RD,ISOLA,HUMPHREYS,MS,38754,33.256111,-90.590222,NITRATE COMPOUNDS
SABIC INNOVATIVE PLASTICS US LLC,3531 PORT & HARBOR DR,BAY SAINT LOUIS,HANCOCK,MS,39520,30.236944,-89.511111,ETHYLBENZENE
SABIC INNOVATIVE PLASTICS US LLC,3531 PORT & HARBOR DR,BAY SAINT LOUIS,HANCOCK,MS,39520,30.236944,-89.511111,STYRENE
HOOD INDUSTRIES INC,915 INDUSTRIAL PARK RD,WAYNESBORO,WAYNE,MS,39367,31.653528,-88.628667,DIOXIN AND DIOXIN-LIKE COMPOUNDS
HOOD INDUSTRIES INC,1945 S FIRST ST,WIGGINS,STONE,MS,39577,30.826403,-89.124461,DIISOCYANATES
PRECOAT METALS,1095 MENDELL DAVIS DR,JACKSON,HINDS,MS,39272,32.166686,-90.262797,N-BUTYL ALCOHOL
PRECOAT METALS,1095 MENDELL DAVIS DR,JACKSON,HINDS,MS,39272,32.166686,-90.262797,DIMETHYL PHTHALATE
JOE N MILES & SONS INC,HWY 43 N,SILVER CREEK,LAWRENCE,MS,39663,31.613167,-89.999472,LEAD COMPOUNDS
ERGON REFINING INC,2611 HAINING RD,VICKSBURG,WARREN,MS,39183,32.388369,-90.906375,HYDROGEN SULFIDE
VALVOLINE,720 VAIDEN DR,HERNANDO,DESOTO,MS,38632,34.815833,-89.976389,TOLUENE
VALVOLINE,720 VAIDEN DR,HERNANDO,DESOTO,MS,38632,34.815833,-89.976389,N-METHYL-2-PYRROLIDONE
ESSMUELLER CO,334 AVE A AIRBASE,LAUREL,JONES,MS,39440,31.661944,-89.174444,NICKEL
FLEXSTEEL INDUSTRIES INC,212 INDUSTRIAL PARK RD,STARKVILLE,OKTIBBEHA,MS,39759,33.4444,-88.8375,METHYL ISOBUTYL KETONE
CHOCTAW GENERATION LP LLLP,2391 PENSACOLA RD,ACKERMAN,CHOCTAW,MS,39735,33.383056,-89.208914,"HYDROCHLORIC ACID (1995 AND AFTER ACID AEROSOLS"" ONLY)"""
CHOCTAW GENERATION LP LLLP,2391 PENSACOLA RD,ACKERMAN,CHOCTAW,MS,39735,33.383056,-89.208914,MANGANESE COMPOUNDS
CHOCTAW GENERATION LP LLLP,2391 PENSACOLA RD,ACKERMAN,CHOCTAW,MS,39735,33.383056,-89.208914,ZINC COMPOUNDS
CHOCTAW GENERATION LP LLLP,2391 PENSACOLA RD,ACKERMAN,CHOCTAW,MS,39735,33.383056,-89.208914,COBALT COMPOUNDS
WARING OIL CO,1000 W MAIN ST,LOUISVILLE,WINSTON,MS,39339,33.125069,-89.072206,METHYL TERT-BUTYL ETHER
PECO FOODS INC,4806 PONDEROSA RD,LAKE,NEWTON,MS,39092,32.336393,-89.30533,COPPER COMPOUNDS
DAK AMERICAS MISSISSIPPI INC,3303 PORT & HARBOR DR PORT BIENVILLE INDUSTRIAL PARK,BAY SAINT LOUIS,HANCOCK,MS,39520,30.232803,-89.561667,ETHYLENE GLYCOL
DAK AMERICAS MISSISSIPPI INC,3303 PORT & HARBOR DR PORT BIENVILLE INDUSTRIAL PARK,BAY SAINT LOUIS,HANCOCK,MS,39520,30.232803,-89.561667,"1,4-DIOXANE"
MUELLER COPPER FITTINGS CO INC,1033 S SPRINGS ST EXTENSION,FULTON,ITAWAMBA,MS,38843,34.2512,-88.4087,COPPER COMPOUNDS
DAK AMERICAS MISSISSIPPI INC,3303 PORT & HARBOR DR PORT BIENVILLE INDUSTRIAL PARK,BAY SAINT LOUIS,HANCOCK,MS,39520,30.232803,-89.561667,ANTIMONY COMPOUNDS
SIEMENS MOLD SHOP,1961 AIRPORT RD MS-9,COLUMBUS,LOWNDES,MS,39701,33.45506,-88.582953,NICKEL COMPOUNDS
HOWARD INDUSTRIES INC,3225 PENDORF RD,LAUREL,JONES,MS,39441,31.65633,-89.1775,NICKEL COMPOUNDS
PECO FARMS INC,3653 HWY 15 N,BAY SPRINGS,JASPER,MS,39422,32.032561,-89.272227,ZINC COMPOUNDS
PECO FARMS INC,3653 HWY 15 N,BAY SPRINGS,JASPER,MS,39422,32.032561,-89.272227,MANGANESE COMPOUNDS
INGALLS SHIPBUILDING PASCAGOULA OPERATIONS,1000 JERRY ST PE` HWY,PASCAGOULA,JACKSON,MS,395680149,30.355839,-88.573353,PROPYLENE
INGALLS SHIPBUILDING PASCAGOULA OPERATIONS,1000 JERRY ST PE` HWY,PASCAGOULA,JACKSON,MS,395680149,30.355839,-88.573353,LEAD COMPOUNDS
TYSON FARMS INC,11634 HWY 80 W,FOREST,SCOTT,MS,39074,32.362972,-89.539806,NITRATE COMPOUNDS
CPP LLC,1900 1/2 ROSA ST,PICAYUNE,PEARL RIVER,MS,39466,30.521543,-89.700485,CREOSOTE
CPP LLC,1900 1/2 ROSA ST,PICAYUNE,PEARL RIVER,MS,39466,30.521543,-89.700485,ARSENIC COMPOUNDS
CPP LLC,1900 1/2 ROSA ST,PICAYUNE,PEARL RIVER,MS,39466,30.521543,-89.700485,CHROMIUM COMPOUNDS(EXCEPT CHROMITE ORE MINED IN THE TRANSVAAL REGION)
FMC TECHNOLOGIES,2730 HWY 145 S,SALTILLO,LEE,MS,38866,34.351967,-88.700842,CHROMIUM
WEYERHAEUSER NR CO BRUCE FACILITY,289 S PONTOTOC RD,BRUCE,CALHOUN,MS,38915,34.056111,-89.347639,METHANOL
WARING OIL CO,1000 W MAIN ST,LOUISVILLE,WINSTON,MS,39339,33.125069,-89.072206,ETHYLBENZENE
WARING OIL CO,1000 W MAIN ST,LOUISVILLE,WINSTON,MS,39339,33.125069,-89.072206,XYLENE (MIXED ISOMERS)
WARING OIL CO,1000 W MAIN ST,LOUISVILLE,WINSTON,MS,39339,33.125069,-89.072206,TOLUENE
LUVATA GRENADA LLC,1000 HEATCRAFT DR,GRENADA,GRENADA,MS,38901,33.82525,-89.798333,COPPER
HOWARD INDUSTRIES INC,3225 PENDORF RD,LAUREL,JONES,MS,39441,31.65633,-89.1775,MANGANESE COMPOUNDS
WEYERHAEUSER NR CO BRUCE FACILITY,289 S PONTOTOC RD,BRUCE,CALHOUN,MS,38915,34.056111,-89.347639,DIOXIN AND DIOXIN-LIKE COMPOUNDS
TIMBER PRODUCERS LLC,LEVEE RD,YAZOO CITY,YAZOO,MS,39194,32.846389,-90.442778,LEAD
LA-Z-BOY SOUTH,133 SCANLAN ST,NEWTON,NEWTON,MS,39345,32.323583,-89.163639,LEAD COMPOUNDS
DELPHI PACKARD ELECTRIC SYSTEMS,925 INDUSTRIAL PARK RD,BROOKHAVEN,LINCOLN,MS,39601,31.599917,-90.427778,LEAD
THOMAS & BETTS  CORP,8735 HAMILTON RD,SOUTHAVEN,DESOTO,MS,38671,34.98536,-89.999,NITRATE COMPOUNDS
INTERNATIONAL PAPER - VICKSBURG MILL,3737 HWY 3 N,REDWOOD,WARREN,MS,39156,32.5278,-90.772239,METHANOL
INGALLS SHIPBUILDING PASCAGOULA OPERATIONS,1000 JERRY ST PE` HWY,PASCAGOULA,JACKSON,MS,395680149,30.355839,-88.573353,NICKEL COMPOUNDS
INGALLS SHIPBUILDING PASCAGOULA OPERATIONS,1000 JERRY ST PE` HWY,PASCAGOULA,JACKSON,MS,395680149,30.355839,-88.573353,"1,2,4-TRIMETHYLBENZENE"
WR GRACE & CO - CONN GRACE CONSTRUCTION PRODUCTS,540 FORD AVE,JACKSON,HINDS,MS,39209,32.33626,-90.23373,NITRATE COMPOUNDS
PEAVEY ELECTRONICS CORP - PLANT 3,711 A ST,MERIDIAN,LAUDERDALE,MS,39301,32.368639,-88.686139,DIISOCYANATES
PENICK FOREST PRODUCTS INC,OLD HWY 45 N,MACON,NOXUBEE,MS,39341,33.148553,-88.562585,POLYCYCLIC AROMATIC COMPOUNDS
TRULITE GLASS & ALUMINUM SOLUTIONS,501 GOVAN ST E,GRENADA,GRENADA,MS,38901,33.770856,-89.801125,"1,2,4-TRIMETHYLBENZENE"
TYSON FOODS MAGEE MS FEED MILL,855 INDUSTRIAL PARK DR,MAGEE,SIMPSON,MS,39111,31.856438,-89.713233,COPPER COMPOUNDS
KOHLER CO,182 JOHN MERL TATUM INDUSTRIAL DR,HATTIESBURG,FORREST,MS,39401,31.266689,-89.270556,NICKEL
AXIALL LLC - ABERDEEN,715 HWY 25 S,ABERDEEN,MONROE,MS,39730,33.813889,-88.556114,DIOXIN AND DIOXIN-LIKE COMPOUNDS
SANDERSON FARMS INC,1 WAREHOUSE DR,LAUREL,JONES,MS,39440,31.662972,-89.167222,COPPER COMPOUNDS
INTERNATIONAL COLD STORAGE,11042 WILDWOOD DR,OLIVE BRANCH,DESOTO,MS,38654,34.991754,-89.794896,DIISOCYANATES
AXIALL LLC -  PRAIRIE,10068 SUMMIT DR,PRAIRIE,MONROE,MS,39756,33.804336,-88.640433,ANTIMONY COMPOUNDS
WARING OIL CO,12202 HWY 67,BILOXI,HARRISON,MS,39532,30.4629,-88.97075,TOLUENE
CARPENTER POLE & PILING CO INC,1513 N MAGNOLIA DR,WIGGINS,STONE,MS,39577,30.88083,-89.16227,COPPER COMPOUNDS
METAL COATERS,951 PRISOCK RD,JACKSON,HINDS,MS,39272,32.159461,-90.258342,LEAD COMPOUNDS
METAL COATERS,951 PRISOCK RD,JACKSON,HINDS,MS,39272,32.159461,-90.258342,ANTIMONY COMPOUNDS
HOMAN INDUSTRIES,105 HOMAN RD,FULTON,ITAWAMBA,MS,38843,34.237111,-88.403861,CHROMIUM COMPOUNDS(EXCEPT CHROMITE ORE MINED IN THE TRANSVAAL REGION)
VALVOLINE,720 VAIDEN DR,HERNANDO,DESOTO,MS,38632,34.815833,-89.976389,XYLENE (MIXED ISOMERS)
SANDERSON FARMS INC,4039 RIVER RIDGE RD,SUMMIT,PIKE,MS,39666,31.275,-90.374722,AMMONIA
MISSISSIPPI TANK CO,3000 W 7TH ST,HATTIESBURG,FORREST,MS,39401,31.334603,-89.333126,NICKEL COMPOUNDS
GUARDIAN FIBERGLASS INC,7046 STATE LINE RD,MINERAL WELLS,DESOTO,MS,38654,34.992167,-89.863333,FORMALDEHYDE
HJ BAKER & BRO INC,420 E OAK ST,FOREST,SCOTT,MS,39074,32.360527,-89.471838,FORMALDEHYDE
THE COOPER TIRE CO,1804 S GREEN ST,TUPELO,LEE,MS,38804,34.232361,-88.710611,THIRAM
THE COOPER TIRE CO,1804 S GREEN ST,TUPELO,LEE,MS,38804,34.232361,-88.710611,MERCURY
TOYOTA MOTOR MANUFACTURING MISSISSIPPI INC,1200 MAGNOLIA WAY,BLUE SPRINGS,UNION,MS,38828,34.376944,-88.895,N-BUTYL ALCOHOL
TOYOTA MOTOR MANUFACTURING MISSISSIPPI INC,1200 MAGNOLIA WAY,BLUE SPRINGS,UNION,MS,38828,34.376944,-88.895,N-HEXANE
SCOTT PETROLEUM CORP,412 MISSISSIPPI HWY 7,GREENWOOD,LEFLORE,MS,38930,33.521564,-90.151805,"1,2,4-TRIMETHYLBENZENE"
CHOCTAW GENERATION LP LLLP,2391 PENSACOLA RD,ACKERMAN,CHOCTAW,MS,39735,33.383056,-89.208914,HYDROGEN FLUORIDE
CHOCTAW GENERATION LP LLLP,2391 PENSACOLA RD,ACKERMAN,CHOCTAW,MS,39735,33.383056,-89.208914,MERCURY COMPOUNDS
KLOECKNER METALS CORP,720 N CHURCH AVE,LOUISVILLE,WINSTON,MS,39339,33.143083,-89.073694,COPPER
SOUTHESTERN TIMBER PRODUCTS LLC,240 PCA RD HWY 12 W,ACKERMAN,CHOCTAW,MS,39735,33.301111,-89.207508,LEAD COMPOUNDS
VIKING RANGE CORP - MAIN PLANT,5601 VIKING RD,GREENWOOD,LEFLORE,MS,38930,33.540306,-90.164917,DIISOCYANATES
AMERICAN TANK & VESSEL INC,274 EVANSTON RD,LUCEDALE,GEORGE,MS,39452,30.915944,-88.554694,NICKEL COMPOUNDS
ESSMUELLER CO,334 AVE A AIRBASE,LAUREL,JONES,MS,39440,31.661944,-89.174444,MANGANESE
ESSMUELLER CO,334 AVE A AIRBASE,LAUREL,JONES,MS,39440,31.661944,-89.174444,COPPER
ESSMUELLER CO,334 AVE A AIRBASE,LAUREL,JONES,MS,39440,31.661944,-89.174444,CHROMIUM
WARING OIL CO,1000 W MAIN ST,LOUISVILLE,WINSTON,MS,39339,33.125069,-89.072206,BENZENE
WARING OIL CO,1000 W MAIN ST,LOUISVILLE,WINSTON,MS,39339,33.125069,-89.072206,"1,2,4-TRIMETHYLBENZENE"
BALDWIN POLE MISSISSIPPI,1633 S 1ST ST,WIGGINS,STONE,MS,39577,30.831944,-89.129333,POLYCYCLIC AROMATIC COMPOUNDS
BALDWIN POLE MISSISSIPPI,1633 S 1ST ST,WIGGINS,STONE,MS,39577,30.831944,-89.129333,DIOXIN AND DIOXIN-LIKE COMPOUNDS
FMC TECHNOLOGIES,2730 HWY 145 S,SALTILLO,LEE,MS,38866,34.351967,-88.700842,MANGANESE
INGALLS SHIPBUILDING PASCAGOULA OPERATIONS,1000 JERRY ST PE` HWY,PASCAGOULA,JACKSON,MS,395680149,30.355839,-88.573353,COPPER COMPOUNDS
TYSON FARMS INC,11634 HWY 80 W,FOREST,SCOTT,MS,39074,32.362972,-89.539806,AMMONIA
CPP LLC,1900 1/2 ROSA ST,PICAYUNE,PEARL RIVER,MS,39466,30.521543,-89.700485,POLYCYCLIC AROMATIC COMPOUNDS
TYSON FOODS MAGEE MS FEED MILL,855 INDUSTRIAL PARK DR,MAGEE,SIMPSON,MS,39111,31.856438,-89.713233,MANGANESE COMPOUNDS
BAXTER HEALTHCARE CORP,911 N DAVIS AVE,CLEVELAND,BOLIVAR,MS,38732,33.764467,-90.716953,DI(2-ETHYLHEXYL) PHTHALATE
WAYNE FARMS LLC  - LAUREL FEEDMILL,2 HAWKES RD,LAUREL,JONES,MS,39440,31.755833,-89.071389,ZINC COMPOUNDS
SANDERSON FARMS INC,1 WAREHOUSE DR,LAUREL,JONES,MS,39440,31.662972,-89.167222,ZINC COMPOUNDS
MARTIN OPERATING PTNR - PASCAGOULA,5320 INGALLS AVE,PASCAGOULA,JACKSON,MS,39581,30.35489,-88.50842,NAPHTHALENE
TRINITY HIGHWAY PRODUCTS LLC PLT 1533,2361 ATTALA RD 2202,KOSCIUSKO,ATTALA,MS,39090,33.087629,-89.565632,CHROMIUM
TRINITY HIGHWAY PRODUCTS LLC PLT 1533,2361 ATTALA RD 2202,KOSCIUSKO,ATTALA,MS,39090,33.087629,-89.565632,ZINC COMPOUNDS
TRINITY HIGHWAY PRODUCTS LLC PLT 1533,2361 ATTALA RD 2202,KOSCIUSKO,ATTALA,MS,39090,33.087629,-89.565632,MANGANESE
K& D CULTURED MARBLE INC,17425 OKAHOMA ST,COFFEEVILLE,YALOBUSHA,MS,38922,33.970333,-89.679,STYRENE
C L DEWS & SONS FOUNDRY & MACHINERY CO INC,1600 EDWARDS ST,HATTIESBURG,FORREST,MS,39401,31.304028,-89.284889,DIISOCYANATES
WINCHESTER - OPERATIONS OXFORD MS,411 COUNTY RD 101,OXFORD,LAFAYETTE,MS,38655,34.406028,-89.5205,DIBUTYL PHTHALATE
HELMITIN INC,11110 AIRPORT RD,OLIVE BRANCH,DESOTO,MS,386544089,34.977737,-89.79332,DIISOCYANATES
PARKER HANNIFIN (FLUID CONTROL DIV),147 W HOY RD,MADISON,MADISON,MS,39110,32.465104,-90.111334,COPPER
GULF SHIP LLC,12351 GLASCOCK DR,GULFPORT,HARRISON,MS,39503,30.4298,-89.04365,LEAD
JS BAILEY INC,5454 I-55 S FRONTAGE RD,JACKSON,HINDS,MS,39212,32.192687,-90.251559,TOLUENE
JS BAILEY INC,5454 I-55 S FRONTAGE RD,JACKSON,HINDS,MS,39212,32.192687,-90.251559,N-HEXANE
MASTER-BILT PRODUCTS,"908 HWY 15, N",NEW ALBANY,UNION,MS,38652,34.542792,-88.990008,STYRENE
MASTER-BILT PRODUCTS,"908 HWY 15, N",NEW ALBANY,UNION,MS,38652,34.542792,-88.990008,TOLUENE
SANDERSON FARMS INC,1111 N FIR AVE,COLLINS,COVINGTON,MS,39428,31.650556,-89.566389,AMMONIA
TISHOMINGO BUSINESS ENTERPRISES INC TISHOMINGO,1425 HWY 25 N,TISHOMINGO,TISHOMINGO,MS,38873,34.655806,-88.232028,MANGANESE
NUCOR STEEL JACKSON INC,3630 FOURTH ST,FLOWOOD,RANKIN,MS,392322000,32.312222,-90.138889,CHROMIUM COMPOUNDS(EXCEPT CHROMITE ORE MINED IN THE TRANSVAAL REGION)
AIRGAS CARBONIC,217 ANDREW JACKSON CIR,STAR,RANKIN,MS,39167,32.102783,-90.053356,AMMONIA
KIOR COLUMBUS LLC,600 INDUSTRIAL PARK ACCESS RD,COLUMBUS,LOWNDES,MS,39701,33.471611,-88.436582,METHYL ISOBUTYL KETONE
TRUE TEMPER SPORTS INC,HWY 25,AMORY,MONROE,MS,38821,33.973344,-88.485389,ZINC COMPOUNDS
TRUE TEMPER SPORTS INC,HWY 25,AMORY,MONROE,MS,38821,33.973344,-88.485389,CHROMIUM COMPOUNDS(EXCEPT CHROMITE ORE MINED IN THE TRANSVAAL REGION)
RICHARDSON MOLDING INC,931 HERMAN ALFORD MEMORIAL HWY,PHILADELPHIA,NESHOBA,MS,39350,32.798111,-89.112778,LEAD
NISSAN NA INC CANTON MS,300 NISSAN DR,CANTON,MADISON,MS,39046,32.574747,-90.071683,ETHYLBENZENE
NISSAN NA INC CANTON MS,300 NISSAN DR,CANTON,MADISON,MS,39046,32.574747,-90.071683,CERTAIN GLYCOL ETHERS
WOOD PRESERVING INC,966 SAWMILL LN NE,BROOKHAVEN,LINCOLN,MS,39601,31.599492,-90.419894,POLYCYCLIC AROMATIC COMPOUNDS
VT HALTER MARINE PASCAGOULA OPERATIONS,900 BAYOU CASOTTE PKWY,PASCAGOULA,JACKSON,MS,39581,30.34756,-88.51065,N-HEXANE
CHEVRON PRODUCTS CO PASCAGOULA REFINERY,250 INDUSTRIAL RD,PASCAGOULA,JACKSON,MS,395813201,30.343733,-88.4938,LEAD COMPOUNDS
CHEVRON PRODUCTS CO PASCAGOULA REFINERY,250 INDUSTRIAL RD,PASCAGOULA,JACKSON,MS,395813201,30.343733,-88.4938,ETHYLENE
CHEVRON PRODUCTS CO PASCAGOULA REFINERY,250 INDUSTRIAL RD,PASCAGOULA,JACKSON,MS,395813201,30.343733,-88.4938,ETHYLBENZENE
CHEVRON PRODUCTS CO PASCAGOULA REFINERY,250 INDUSTRIAL RD,PASCAGOULA,JACKSON,MS,395813201,30.343733,-88.4938,CHROMIUM COMPOUNDS(EXCEPT CHROMITE ORE MINED IN THE TRANSVAAL REGION)
FIRST CHEMICAL CORP,1001 INDUSTRIAL RD,PASCAGOULA,JACKSON,MS,39581,30.355,-88.496111,NITRATE COMPOUNDS
FIRST CHEMICAL CORP,1001 INDUSTRIAL RD,PASCAGOULA,JACKSON,MS,39581,30.355,-88.496111,DIPHENYLAMINE
PECO FARMS INC,MISSISSIPPI HWY 19 N INDUSTRIAL PARK,PHILADELPHIA,NESHOBA,MS,39350,32.805473,-89.120012,ZINC COMPOUNDS
ODOM INDUSTRIES INC,800 ODOM INDUSTRIES RD,WAYNESBORO,WAYNE,MS,39367,31.6505,-88.642694,DIPOTASSIUM ENDOTHALL
GEORGIA-PACIFIC MONTICELLO LL C,SANDIFER HWY 5 MILES N OF MONTICELLO,MONTICELLO,LAWRENCE,MS,39654,31.625853,-90.0839,ACETALDEHYDE
POLYCHEMIE (PORT BIENVILLE PLANT),PORT BIENVILLE INDUSTRIAL PARK RD D,PEARLINGTON,HANCOCK,MS,39572,30.241011,-89.554881,ALLYL ALCOHOL
SCOTT BIODIESEL/GREENVILLE TERMINAL,942 N BROADWAY,GREENVILLE,WASHINGTON,MS,38701,33.39955,-91.067216,NAPHTHALENE
SCOTT BIODIESEL/GREENVILLE TERMINAL,942 N BROADWAY,GREENVILLE,WASHINGTON,MS,38701,33.39955,-91.067216,N-HEXANE
AMERICA'S CATCH INC,RT 1 SUNFLOWER RD,ITTA BENA,LEFLORE,MS,38941,33.538333,-90.395833,"1,2,4-TRIMETHYLBENZENE"
DREXEL CHEMICAL CO,TUNICA INDUSTRIAL PARK PO BOX 1096,TUNICA,TUNICA,MS,38676,34.652222,-90.382472,ARSENIC COMPOUNDS
SAFETY-KLEEN SYSTEMS INC,990 COMMERCE ST,JACKSON,HINDS,MS,392015903,32.28818,-90.18101,POLYCYCLIC AROMATIC COMPOUNDS
CHEVRON PRODUCTS CO PASCAGOULA REFINERY,250 INDUSTRIAL RD,PASCAGOULA,JACKSON,MS,395813201,30.343733,-88.4938,ETHYLENE GLYCOL
CHEVRON PRODUCTS CO PASCAGOULA REFINERY,250 INDUSTRIAL RD,PASCAGOULA,JACKSON,MS,395813201,30.343733,-88.4938,P-XYLENE
CHEVRON PRODUCTS CO PASCAGOULA REFINERY,250 INDUSTRIAL RD,PASCAGOULA,JACKSON,MS,395813201,30.343733,-88.4938,NICKEL COMPOUNDS
CHEVRON PRODUCTS CO PASCAGOULA REFINERY,250 INDUSTRIAL RD,PASCAGOULA,JACKSON,MS,395813201,30.343733,-88.4938,METHANOL
SCOTT BIODIESEL/GREENVILLE TERMINAL,942 N BROADWAY,GREENVILLE,WASHINGTON,MS,38701,33.39955,-91.067216,CYCLOHEXANE
CF INDUSTRIES NITROGEN LLC - YAZOO CITY MISSISSIPPI PLANT,4612 HWY 49 E,YAZOO CITY,YAZOO,MS,39194,32.903056,-90.382611,NITRATE COMPOUNDS
POLYCHEMIE (PORT BIENVILLE PLANT),PORT BIENVILLE INDUSTRIAL PARK RD D,PEARLINGTON,HANCOCK,MS,39572,30.241011,-89.554881,AMMONIA
MARSHALL DURBIN PROCESSING PLANT HATTIESBURG MS,1301 JAMES ST,HATTIESBURG,FORREST,MS,39401,31.306389,-89.277222,NITRATE COMPOUNDS
PECO FOODS INC,HWY 21 S,SEBASTOPOL,SCOTT,MS,39359,32.56649,-89.34341,HYDROGEN SULFIDE
PECO FOODS INC,HWY 21 S,SEBASTOPOL,SCOTT,MS,39359,32.56649,-89.34341,AMMONIA
PRECISION PACKAGING INC,2805 METER RD,JACKSON,HINDS,MS,39204,32.266947,-90.206672,LEAD
